,Unnamed: 0,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,Unnamed: 10,Unnamed: 11,gender_int,sub_categories_int
17518,17518,58573,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Women Black T-shirt,,,1,0
17519,17519,25927,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Femella Women White T-shirt,,,1,0
17520,17520,52049,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Men White T-shirt,,,0,0
17521,17521,38650,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Nike Men Capri Brown Shoes,,,0,4
17522,17522,39782,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Peter England Men Striped White Formal Shirt,,,0,0
17523,17523,4923,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Gini and Jony Girl's Velia White Peach Kidswear,,,1,0
17524,17524,10806,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Wrangler Men Stampede Printed Stripe Green Shirts,,,0,0
17525,17525,59667,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green & Red Printed Sari,,,1,3
17526,17526,15548,Men,Accessories,Socks,Socks,White,Fall,2014.0,Sports,Fila Men Pack of 3 White Socks,,,0,7
17527,17527,42821,Women,Apparel,Innerwear,Briefs,Green,Summer,2012.0,Casual,Little Miss Intimates Women Lime Green Brief,,,1,5
17528,17528,54944,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Do u speak green Men Navy Blue T-shirt,,,0,0
17529,17529,6648,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Nike Men's Air 180 White Shoe,,,0,4
17530,17530,26558,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Lee Cooper Men Black Shoes,,,0,4
17531,17531,19385,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016.0,Casual,Crusoe Men Grey Xtreme Game Innerwear Vest,,,0,5
17532,17532,9600,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Scullers Men Scul Navy Blue Shirts,,,0,0
17533,17533,23816,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Puma Men Evo Navy Blue Casual Shoes,,,0,4
17534,17534,48527,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Fall,2012.0,Casual,Calvin Klein Men Flip Flops,,,0,8
17535,17535,18257,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aneri Women Antara Green Kurta,,,1,0
17536,17536,3934,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Jealous 21 Women's Print Pink T-shirt,,,1,0
17537,17537,18859,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Generation Black Polo Tshirt,,,0,0
17538,17538,23218,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Aneri Women Pride Black Kurta,,,1,0
17539,17539,3108,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Probase Men's Cancel My Subscription Black T-shirt,,,0,0
17540,17540,9432,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,2011.0,Sports,Decathlon Men Ituors Adventure Brown Sports Shoes,,,0,4
17541,17541,17811,Men,Apparel,Topwear,Tshirts,Multi,Fall,2011.0,Casual,Chhota Bheem Kids Boy Krishna Balram Multi Tshirt,,,0,0
17542,17542,40578,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,W Women White Kurta,,,1,0
17543,17543,45836,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Vishudh Women Green Kurta,,,1,0
17544,17544,52881,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green Printed Sari,,,1,3
17545,17545,32158,Women,Accessories,Socks,Socks,Navy Blue,Summer,2017.0,Casual,Playboy Women Playmate Navy Socks,,,1,7
17546,17546,32964,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Angry Birds Men Printed Charcoal Grey T-shirt,,,0,0
17547,17547,12907,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Spykar Men Stripe Purple T-Shirts,,,0,0
17548,17548,9056,Women,Footwear,Shoes,Sports Shoes,Purple,Fall,2011.0,Sports,ADIDAS Women Adi Light Purple Sports Shoes,,,1,4
17549,17549,48371,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,French Connection Men Black Check Shirt,,,0,0
17550,17550,8184,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Locomotive Men Check Laertes Red Shirts,,,0,0
17551,17551,24459,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Fila Men Black Skills-N Sports Shoes,,,0,4
17552,17552,56845,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2012.0,Casual,John Players Men Blue Regular Fit Jeans,,,0,1
17553,17553,4749,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,ADIDAS Men's Polo Red Polo T-shirt,,,0,0
17554,17554,59031,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Casual,Carlton London Women Beige Heels,,,1,4
17555,17555,57997,Women,Apparel,Dress,Dresses,Blue,Fall,2012.0,Casual,Latin Quarters Women Blue Dress,,,1,2
17556,17556,15910,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Black Coffee Men Stripes Grey Slim Fit Shirt,,,0,0
17557,17557,57399,Women,Apparel,Innerwear,Briefs,Burgundy,Winter,2015.0,Casual,Amante Women Burgundy Briefs PGDI03,,,1,5
17558,17558,30865,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012.0,Ethnic,Fabindia Women Navy Blue Mangalgiri Kurta,,,1,0
17559,17559,29174,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Brown Trousers,,,0,1
17560,17560,9264,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men White Check Shirt,,,0,0
17561,17561,18633,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men GP Budg Logo Speed Navy Blue Tshirts,,,0,0
17562,17562,12309,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Genesis Men Stripes Purple Shirts,,,0,0
17563,17563,42819,Women,Apparel,Innerwear,Briefs,Navy Blue,Summer,2012.0,Casual,Little Miss Intimates Women Navy Blue Brief,,,1,5
17564,17564,51432,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Myntra Women White Check Shirt,,,1,0
17565,17565,6670,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Nike Men's Tennis Classic White Shoe,,,0,4
17566,17566,47557,Women,Footwear,Shoes,Heels,Charcoal,Winter,2012.0,Casual,Portia Women Charcoal & Silver Flats,,,1,4
17567,17567,42025,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Women White Bolt Sports Shoes,,,1,4
17568,17568,3302,Men,Footwear,Shoes,Sports Shoes,White,Spring,2011.0,Sports,Asics Men's Gel Kayano 17 White Blue Shoe,,,0,4
17569,17569,26560,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Lee Cooper Men Black Casual Shoes,,,0,4
17570,17570,12755,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Spykar Men Navy Striped Polo T-Shirt,,,0,0
17571,17571,54140,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Sandals,,,1,4
17572,17572,13687,Women,Footwear,Flip Flops,Flip Flops,Pink,Fall,2011.0,Casual,ADIDAS Women Adi Sunshine Flip Flops,,,1,8
17573,17573,9638,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Striped  Black Shirt,,,0,0
17574,17574,40772,Men,Accessories,Headwear,Caps,Red,Summer,2012.0,Casual,Quiksilver Men Red Firtsy Roundtails Cap,,,0,6
17575,17575,33280,Unisex,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Kids Unisex Blue Jeans,,,4,1
17576,17576,38668,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,Nike Men Solarsoft Thong Blue Flip Flops,,,0,8
17577,17577,24237,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,La-Emotio Women Green Kurta,,,1,0
17578,17578,10002,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011.0,Casual,Palm Tree Kids Sp Jema Skt Blue Skirts,,,1,1
17579,17579,20697,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2011.0,Casual,Buckaroo Men Plaza Black Casual Shoes,,,0,4
17580,17580,37620,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Madagascar3 Boys Green Printed T-Shirt,,,2,0
17581,17581,4127,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2011.0,Casual,Fila Men Green Fuel HI Shoes,,,0,4
17582,17582,15570,Boys,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Chhota Bheem Kids Boys Flying High TShirt,,,2,0
17583,17583,21745,Unisex,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,Vans Unisex Classic Slip-On Blue Casual Shoes,,,4,4
17584,17584,32160,Women,Accessories,Socks,Socks,Blue,Summer,2017.0,Casual,Playboy Women Playmate Blue Ankle Socks,,,1,7
17585,17585,39588,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Wedges,,,1,4
17586,17586,14690,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Basics Men Grey Trousers,,,0,1
17587,17587,52085,Women,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Women Orange T-shirt,,,1,0
17588,17588,15742,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Air Max Full Court Black Sports Shoes,,,0,4
17589,17589,21577,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Casual,Red Tape Men Black Leather Formal Shoes,,,0,4
17590,17590,4315,Unisex,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Tantra Kid's Unisex Harappa Choco Brown Kidswear,,,4,0
17591,17591,7590,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men's As Read Black T-shirt,,,0,0
17592,17592,51600,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Wrangler Women Blue Molly Jeans,,,1,1
17593,17593,17015,Women,Footwear,Shoes,Flats,Green,Winter,2012.0,Casual,Rocia Women Green Flats,,,1,4
17594,17594,23220,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Aneri Women Blue Zara Kurta,,,1,0
17595,17595,34297,Women,Apparel,Topwear,Dupatta,Gold,Summer,2012.0,Ethnic,Fabindia Women Gold Tussar Dupatta,,,1,0
17596,17596,18861,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Grafitti Red Polo Tshirt,,,0,0
17597,17597,6442,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Lotto Women's Wave Chic Black Purple Flip Flop,,,1,8
17598,17598,12567,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Tantra Men Black Printed T-shirt,,,0,0
17599,17599,42217,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Party,Sepia Women Black Dress,,,1,2
17600,17600,3130,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Inkfruit Men's Its My Life Light Brown T-shirt,,,0,0
17601,17601,17829,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Dual Fusion ST 2 White Sports Shoe,,,0,4
17602,17602,30637,Women,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Sports,Nike Women Printed Tempo Red Shorts,,,1,1
17603,17603,32504,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Scullers Men Purple Shirt,,,0,0
17604,17604,11786,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Vishudh Women Pigment Print Blue Kurtas,,,1,0
17605,17605,24461,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,ADIDAS Men Grey Pural Desman Casual Shoes,,,0,4
17606,17606,57193,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Elle Women Pink Tunic,,,1,0
17607,17607,10654,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011.0,Casual,Doodle Girl Denim skirt with belt Blue Skirts,,,1,1
17608,17608,40124,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Wild West Blue T-shirt,,,2,0
17609,17609,15326,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Sports,Nike Men Printed Grey Tshirts,,,0,0
17610,17610,21113,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,s.Oliver Women Blue Top,,,1,0
17611,17611,4771,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Sports,ADIDAS Women's Purple Polo T-shirt,,,1,0
17612,17612,44584,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Brushed Jeans,,,0,1
17613,17613,53533,Women,Apparel,Innerwear,Briefs,Black,Summer,2018.0,Casual,Amante Women Black Seamless Briefs PCSN11,,,1,5
17614,17614,9852,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Formal,Indian Terrain Men Jason Beige Trousers,,,0,1
17615,17615,17471,Women,Apparel,Innerwear,Bra,White,Summer,2017.0,Casual,Beyouty Women Julia BR 02 White Bra,,,1,5
17616,17616,23644,Men,Apparel,Topwear,Tshirts,Off White,Spring,2013.0,Casual,Music Men Off White Printed T-shirt,,,0,0
17617,17617,6026,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Men's Polo Neck With Big Ben Logo Black T-shirt,,,0,0
17618,17618,22796,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Manchester United Men Green Tshirt,,,0,0
17619,17619,8980,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Evo Ducati Mid Black Casual Shoes,,,0,4
17620,17620,2486,Women,Apparel,Topwear,Tops,Green,Fall,2011.0,Casual,Puma Women Island Green Top,,,1,0
17621,17621,30253,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Numero Uno Men Brown Shoes,,,0,4
17622,17622,54716,Women,Apparel,Topwear,Kurtas,Beige,Fall,2012.0,Ethnic,Shree Women Pink and Olive Printed Kurta,,,1,0
17623,17623,12103,Women,Apparel,Topwear,Kurtis,Brown,Fall,2011.0,Ethnic,W Women Printed Brown Kurti,,,1,0
17624,17624,42673,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Alma Women White Kurta,,,1,0
17625,17625,3554,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men Black Sneakers,,,0,4
17626,17626,6214,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Lee Men's Striper Green Navy T-shirt,,,0,0
17627,17627,51056,Women,Apparel,Innerwear,Briefs,Pink,Fall,2012.0,Casual,Enamor Women Pink Dress Up 75 Briefs,,,1,5
17628,17628,16791,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Check Blue Shirt,,,0,0
17629,17629,26938,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Jealous 21 Women Black Printed T-shirt,,,1,0
17630,17630,54524,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,F Sports Men Black Zero Gravity Sports Shoes,,,0,4
17631,17631,43593,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Gini and Jony Girls Polo Striped Pink T-shirt,,,3,0
17632,17632,3766,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Status Quo Men's Unplugged Red T-shirt,,,0,0
17633,17633,12331,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Ep Jeans Blue Jeans,,,1,1
17634,17634,56273,Women,Apparel,Innerwear,Bra,Blue,Summer,2017.0,Casual,Biara Women Blue Bra,,,1,5
17635,17635,25781,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Arrow Men Black Suspenders,,,0,0
17636,17636,32736,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,FILA Men Smash III Black Sports Shoes,,,0,4
17637,17637,40316,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Men Black Zeitfrei Shoes,,,0,4
17638,17638,10466,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Flying Machine Men Grey Polo Tshirts,,,0,0
17639,17639,36396,Men,Accessories,Socks,Socks,Multi,Summer,2016.0,Casual,Reid & Taylor Men Striped Socks,,,0,7
17640,17640,4543,Women,Footwear,Shoes,Sports Shoes,Purple,Summer,2011.0,Sports,Nike Womens Air Rele Purple Shoe,,,1,4
17641,17641,45664,Men,Apparel,Innerwear,Innerwear Vests,Grey Melange,Summer,2016.0,Casual,Park Avenue Men Grey Innerwear T-Shirt,,,0,5
17642,17642,15114,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Arrow Men TR Finish Charcoal Trousers,,,0,1
17643,17643,37244,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Camel Shoes,,,0,4
17644,17644,5491,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Mr.Men Men's Strong Light Purple T-shirt,,,0,0
17645,17645,39118,Women,Apparel,Bottomwear,Leggings,Black,Fall,2012.0,Casual,Aneri Women Black Leggings,,,1,1
17646,17646,41002,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Blue Skirt,,,3,1
17647,17647,11772,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Lee Men Black Printed T-shirt,,,0,0
17648,17648,24495,Women,Apparel,Topwear,Kurtas,Magenta,Fall,2011.0,Ethnic,Mother Earth Women Magenta Printed Kurta,,,1,0
17649,17649,57167,Women,Apparel,Topwear,Tshirts,Teal,Summer,2012.0,Casual,Elle Women Teal T-shirt,,,1,0
17650,17650,4785,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2011.0,Sports,ADIDAS Men's Ess 3s Chelse Grey Black Short,,,0,1
17651,17651,56889,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,HM Women Blue Flats,,,1,4
17652,17652,14200,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,AND Women Solid Black Tops,,,1,0
17653,17653,50342,Women,Apparel,Topwear,Kurtis,Purple,Summer,2012.0,Ethnic,Aurelia Women Purple Printed Kurti,,,1,0
17654,17654,17485,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Fila Men DLS Slam White Sports Shoe,,,0,4
17655,17655,34607,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Hanes Men Black Briefs,,,0,5
17656,17656,22762,Women,Apparel,Topwear,Kurtis,Navy Blue,Fall,2011.0,Ethnic,BIBA OUTLET Women Printed Navy Blue Kurti,,,1,0
17657,17657,16557,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,Basics Men Navy Printed Sweatshirt,,,0,0
17658,17658,8974,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men Drift Cat III NM Black Sports Shoes,,,0,4
17659,17659,13025,Women,Footwear,Shoes,Heels,Maroon,Winter,2012.0,Casual,Inc 5 Women Casual Maroon Flats,,,1,4
17660,17660,27210,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Doodle Kids Boy Check Green Shirt,,,0,0
17661,17661,55630,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Sandals,,,1,4
17662,17662,8148,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Checked Haddon Slim Fit Shirt,,,0,0
17663,17663,34435,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Women Young White T-shirt,,,1,0
17664,17664,50170,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Rocia Women Gold Toned & Brown Wedges,,,1,4
17665,17665,46015,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Fabindia Women White Printed Kurta,,,1,0
17666,17666,7332,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2018.0,Casual,Red Tape Men's Grey Black Shoe,,,0,4
17667,17667,13217,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Palm Tree Kids Boys Solid White Shirts,,,0,0
17668,17668,27022,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Jeans,,,1,1
17669,17669,2640,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2012.0,Formal,Carlton London Men Brown Formal Shoes,,,0,4
17670,17670,28856,Men,Apparel,Topwear,Tshirts,Mustard,Summer,2013.0,Casual,Proline Men Mustard T-shirt,,,0,0
17671,17671,31147,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Check Blue Shirt,,,2,0
17672,17672,3792,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Basics Men Navy & White Striped Polo T-shirt,,,0,0
17673,17673,56287,Women,Apparel,Innerwear,Bra,White,Summer,2017.0,Casual,Biara Women White Bra,,,1,5
17674,17674,11540,Women,Apparel,Topwear,Kurtas,Purple,Summer,2011.0,Ethnic,W Women Printed Purple Kurtas,,,1,0
17675,17675,25775,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Lino Perros Men Black Suspenders,,,0,0
17676,17676,10492,Women,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Casual,Flying Machine Women HS Orange Shirt,,,1,0
17677,17677,57355,Women,Apparel,Innerwear,Bra,Black,Winter,2015.0,Casual,Amante Black Full-Coverage Bra BGSK01,,,1,5
17678,17678,20207,Women,Apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Casual,Wrangler Women Ann Green Sweatshirt,,,1,0
17679,17679,14032,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Printed Black Tshirts,,,0,0
17680,17680,44742,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Globalite Men Black Doxton Shoes,,,0,4
17681,17681,5465,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Air Max Moto White Shoe,,,0,4
17682,17682,22134,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Provogue Men Black Formal Shoes,,,0,4
17683,17683,7756,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Indigo Nation Men Indigo Black Grey Silver T-shirt,,,0,0
17684,17684,6684,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,UCB Women's Pleat At Back Yellow T-shirt,,,1,0
17685,17685,54988,Women,Apparel,Topwear,Tops,Pink,Fall,2012.0,Casual,Femella Women Pink Top,,,1,0
17686,17686,34051,Boys,Apparel,Topwear,Shirts,Maroon,Summer,2012.0,Casual,Palm Tree Boys Maroon Shirt,,,2,0
17687,17687,50514,Men,Apparel,Innerwear,Trunk,Grey Melange,Winter,2016.0,Casual,Chromozome Men Grey Melange Trunks,,,0,5
17688,17688,22908,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Mark Taylor Men White Printed T-shirt,,,0,0
17689,17689,26594,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Men Jago Ripstop White Sports Shoes,,,0,4
17690,17690,19349,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Numero Uno Men Fashion Black Sports Shoes,,,0,4
17691,17691,13673,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Even Keel Casual Shoes,,,0,4
17692,17692,27446,Women,Apparel,Topwear,Tshirts,Green,Winter,2015.0,Casual,Jockey Women Green T-shirt,,,1,0
17693,17693,40786,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,Quiksilver Men Blue Flip Flops,,,0,8
17694,17694,33274,Girls,Apparel,Bottomwear,Leggings,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Leggings,,,3,1
17695,17695,41654,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Mark Taylor Men Purple Striped Shirt,,,0,0
17696,17696,53391,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Aurelia Women White Printed Kurta,,,1,0
17697,17697,14456,Women,Footwear,Shoes,Casual Shoes,Taupe,Summer,2012.0,Casual,Enroute Women Casual Taupe Casual Shoes,,,1,4
17698,17698,5001,Women,Apparel,Bottomwear,Capris,Blue,Summer,2011.0,Casual,Gini and Jony Girl's Tamira Blue Kidswear,,,1,1
17699,17699,44928,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Jack & Jones Men Red Check Shirt,,,0,0
17700,17700,33046,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Mother Earth Women Printed Pink Kurta,,,1,0
17701,17701,32194,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,ADIDAS Men Ohne White Shoes,,,0,4
17702,17702,41466,Women,Footwear,Shoes,Casual Shoes,Brown,Spring,2013.0,Casual,Carlton London Women Brown Shoes,,,1,4
17703,17703,11316,Women,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,United Colors of Benetton Women Beige Trouser,,,1,1
17704,17704,5233,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Classic Polo Men's Cari Yellow Polo T-shirt,,,0,0
17705,17705,14664,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Basics Men Red Slim Fit Checked Shirt,,,0,0
17706,17706,52071,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue T-shirt,,,0,0
