,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,Unnamed: 10,Unnamed: 11
16505,14609,Men,Accessories,Socks,Socks,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Check Grey Socks,,
16506,33817,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,Van Heusen Men Travelite Pleated Navy Blue Trousers,,
16507,58526,Men,Apparel,Topwear,Rain Jacket,Blue,Summer,2015.0,Casual,Wildcraft Men Blue Rain Jacket,,
16508,36559,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Jack & Jones Men Note Red T-shirt,,
16509,25972,Women,Apparel,Dress,Dresses,Brown,Summer,2012.0,Casual,Femella Women Brown Dress,,
16510,29783,Men,Apparel,Topwear,Tshirts,Purple,Summer,2013.0,Casual,Basics Men Purple T-shirt,,
16511,3995,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Mr.Men Men's Thats Funny Blue T-shirt,,
16512,7509,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Women's Line 9 Turquoise Blue T-shirt,,
16513,2847,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Mr.Men Men's Is There More Love Purple T-shirt,,
16514,28651,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2012.0,Sports,Nike Men Nike Dual Fusion  Navy Blue Sports Shoes,,
16515,19116,Unisex,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Lotto Unisex Arch Black Slippers,,
16516,10434,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Ydc Blue Shirts,,
16517,24601,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,Vishudh Women Cream Printed Kurta,,
16518,21373,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Manchester United Men Printed Black Sweatshirt,,
16519,45636,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Park Avenue Men Navy Blue Brief,,
16520,4511,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Lotto Women Osaka White Blue Shoe,,
16521,53753,Men,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Casual,ADIDAS Men Red Shorts,,
16522,14094,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Flying Machine Men Printed Green Polo Tshirts,,
16523,17611,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Doodle  Fairy Girl Pink Tshirt,,
16524,34493,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Formal,Van Heusen Woman Grey Skirt,,
16525,6246,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Lee Women's Norah Raspberry Pink T-shirt,,
16526,7394,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Black Formal Shoes,,
16527,51004,Women,Apparel,Innerwear,Bra,Pink,Summer,2017.0,Casual,Enamor Brownish Pink Full Figure Bra FB09,,
16528,27084,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Flats,,
16529,18659,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Fila Men Craze Grey Shoes,,
16530,54576,Women,Apparel,Topwear,Kurtas,Mustard,Summer,2012.0,Ethnic,Sushilas Women Mustard Kurta,,
16531,26156,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,John Miller Men Striped Brown Trousers,,
16532,3734,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Sports,Kochi Tuskers Mens Replica Jersey,,
16533,51838,Women,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Bwitch Women Black Brief,,
16534,42413,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Basics Men Grey Hip Brief,,
16535,9800,Women,Apparel,Topwear,Tunics,Purple,Fall,2011.0,Casual,Scullers For Her Women Scullers Purple Tunics,,
16536,46281,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,109F Women Black & Cream Dress,,
16537,13083,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2012.0,Casual,Numero Uno Men Red Casual Shoes,,
16538,54744,Women,Apparel,Topwear,Kurtis,Off White,Fall,2012.0,Ethnic,Prafful Women Printed Off White Kurti,,
16539,6848,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,Spalding Men's Running Royal Blue Shoe,,
16540,3506,Women,Footwear,Shoes,Casual Shoes,White,Fall,2010.0,Casual,ADIDAS Women White Royal Silver Shoe,,
16541,12151,Women,Apparel,Topwear,Kurtis,Pink,Fall,2011.0,Ethnic,Aurelia Women Printed Pink Kurtis,,
16542,26364,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Formal,Arrow Woman Grey Skirt,,
16543,32556,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013.0,Casual,Playboy Men Blue Shoes,,
16544,45404,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black & Brown Sandals,,
16545,4723,Girls,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Disney Kids Girl's Jeans Blue Teen Kidswear,,
16546,21141,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,s.Oliver Women Solid Purple Top,,
16547,15374,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,FILA Men Fila Runner White Sports Shoes,,
16548,39982,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Gas Men Jack Black Shoes,,
16549,38850,Women,Apparel,Topwear,Tops,Pink,Fall,2012.0,Casual,Latin Quarters Women Pink Top,,
16550,20093,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Diva Women Printed Blue Kurta,,
16551,16195,Men,Apparel,Topwear,Sweaters,Yellow,Fall,2011.0,Casual,Puma Men Stripped SL Yellow Sweater,,
16552,6410,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Lotto Women Leisure White Blue Shoe,,
16553,3162,Women,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Nike Women Downshifter White Blue Shoe,,
16554,42245,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Sepia Women Pink Top,,
16555,12535,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Puma Men Printed Grey Tshirts,,
16556,54320,Women,Apparel,Innerwear,Briefs,Pink,Summer,2017.0,Casual,Garfield Women Pink String Briefs,,
16557,9458,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,John Miller Men Red white Red Shirts,,
16558,1635,Unisex,Footwear,Shoes,Casual Shoes,Red,Spring,2011.0,Casual,Newfeel Unisex Red Comfy Shoes,,
16559,10262,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,John Miller Men Black Trousers,,
16560,5295,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Puma Women's Ess Pink Polo T-shirt,,
16561,15710,Men,Footwear,Flip Flops,Flip Flops,White,Fall,2011.0,Casual,Puma Men Drifter Cat II White Flip Flops,,
16562,10050,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Usain Bolt Black Tshirts,,
16563,24265,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Quiksilver Men White T-shirt,,
16564,4949,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Casual,Gini and Jony Boy's Kimon Blue Bermuda Kidswear,,
16565,4175,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Reebok Women Instant Black Shoe,,
16566,51460,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women White & Black Top,,
16567,22192,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2012.0,Casual,Timberland Men Grey Casual Shoes,,
16568,23040,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2011.0,Formal,Arrow Men Charcoal Solid Trousers,,
16569,17275,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Black  Polo Tshirt,,
16570,47505,Men,Apparel,Innerwear,Innerwear Vests,Orange,Summer,2016.0,Casual,Facit Men Orange Innerwear Vest,,
16571,6622,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Ridley White Silver Blue Shoe,,
16572,12707,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Overplay White Sports Shoes,,
16573,26532,Men,Footwear,Shoes,Casual Shoes,Beige,Summer,2013.0,Casual,Gas Men Arunta Beige Casual Shoes,,
16574,3350,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Myntra Men's Work Hard/ Smart Navy Blue T-shirt,,
16575,31585,Men,Apparel,Topwear,Tshirts,Olive,Summer,2012.0,Casual,Mark Taylor Men Printed Olive T-shirt,,
16576,2282,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Sports,Nike Men Grey T-shirt,,
16577,54112,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Flats,,
16578,16161,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Enroute Men Leather Black Formal Shoes,,
16579,22354,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,John Players Men Stripes Grey Shirt,,
16580,7536,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's AS SS Trainin White T-shirt,,
16581,46611,Women,Footwear,Shoes,Heels,Brown,Summer,2012.0,Casual,Catwalk Women Brown Heels,,
16582,34231,Men,Apparel,Topwear,Tshirts,Lavender,Summer,2013.0,Casual,Proline Men Lavender T-shirt,,
16583,50774,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Clarks Men Black Formal Shoes,,
16584,2878,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Royalty Brown Flats,,
16585,31743,Men,Apparel,Topwear,Blazers,Olive,Summer,2012.0,Formal,Reid & Taylor Men Semi Formal Olive Blazer,,
16586,3196,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Men's Re-Incarnation Green T-shirt,,
16587,49659,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Mineral Women Green Top,,
16588,19129,Men,Footwear,Flip Flops,Flip Flops,Olive,Fall,2011.0,Casual,Lotto Men Racing Olive Slippers,,
16589,27626,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Scullers Men Check Brown Cargo Shorts,,
16590,13413,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Check Blue Shirts,,
16591,43363,Women,Footwear,Shoes,Flats,White,Summer,2013.0,Casual,Reebok Women White Casual Shoes,,
16592,30691,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Silver Heels,,
16593,2044,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,ADIDAS Mens Graphic T-shirt,,
16594,10296,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2016.0,Casual,Clarks Men Navy Blue Leather Casual Shoes,,
16595,11344,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Chicago Fit Jeans,,
16596,41434,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,Lee Cooper Men White Sports Shoes,,
16597,33828,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Men Speeder Black Sports Shoes,,
16598,58519,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women Grey Top,,
16599,45094,Women,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Bw!tch White Spirit Briefs,,
16600,52023,Men,Apparel,Topwear,Jackets,Black,Summer,2012.0,Travel,Just Natural Unisex Black Photographers Jacket,,
16601,24291,Men,Apparel,Topwear,Sweatshirts,Grey Melange,Fall,2012.0,Casual,Quick Silver Men Grey Melange Zip-up Sweatshirt,,
16602,33226,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Sepia Women Navy Blue Dress,,
16603,41606,Men,Apparel,Topwear,Shirts,Beige,Summer,2012.0,Casual,Basics Men Beige Shirt,,
16604,11176,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Scullers Men Stripes Grey Sweaters,,
16605,5053,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Fila Men's Sergent Grey Orange Shoe,,
16606,20631,Men,Apparel,Topwear,Sweaters,Green,Fall,2011.0,Casual,Wrangler Men Flag Green Sweater,,
16607,4181,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2011.0,Smart Casual,Rockport Men Brown Leather Casual Shoes,,
16608,36754,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Little Miss Girls Blazing White Top,,
16609,7704,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,Jealous 21 Women's She's Got Attitude Red Top,,
16610,16353,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Peter England Men Check Purple Shirt,,
16611,22166,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Men Brown Casual Shoes,,
16612,17281,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Printed Steeple Grey Tshirt,,
16613,50546,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Chromozome Men Pack of Two Grey Briefs,,
16614,34003,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls White Top,,
16615,31571,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Striped Black Trousers,,
16616,23888,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Fila Men Clutch White Sports Shoes,,
16617,2276,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Nike Mens Challenger Graphic Blue T-shirt,,
16618,11512,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Bronze Brown Wedges,,
16619,57307,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Casual,Rocia Women Beige Flats,,
16620,33642,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2012.0,Casual,Lotto Men Navy Blue Koro Slippers,,
16621,21387,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Beige Casual Flats,,
16622,5437,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's Swoosh White T-shirt,,
16623,44710,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,2012.0,Casual,Lotto Men Green Surf Island Flip Flop,,
16624,14060,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Flying Machine Men Purple Polo Tshirts,,
16625,20255,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Wrangler Men Tee Blue T-shirt,,
16626,28038,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Jockey ELANCE Men Grey Y Front Briefs 1006,,
16627,16737,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Lotto Men DI Mare Black Slipper,,
16628,49833,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012.0,Casual,iPanema Women Pink Flip Flops,,
16629,22502,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk  Women Blue Casual Flats,,
16630,28804,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans,,
16631,43535,Women,Apparel,Topwear,Tops,Multi,Summer,2012.0,Casual,French Connection Women Multi Coloured Top,,
16632,2612,Women,Footwear,Shoes,Flats,Black,Fall,2010.0,Casual,Carlton London Women Crystal Black Sandal,,
16633,54582,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Sushilas Women Printed Blue Kurta,,
16634,13245,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Palm Tree Kids Boys Solid Black Shorts,,
16635,12397,Men,Accessories,Socks,Socks,Brown,Summer,2016.0,Formal,Reid & Taylor Men Solid Brown Socks,,
16636,31115,Boys,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Gini and Jony Boys Washed Blue 3/4 Length Pants,,
16637,8328,Boys,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Doodle Boy's Stripper Blue Kidswear,,
16638,6080,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,UCB Men's Garment Dyed Green T-shirt,,
16639,34655,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Fila Men Cerchi Lite White Sports Shoes,,
16640,16505,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,,
16641,22730,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Air Max Conquer ACG Black Sports Boot,,
16642,7152,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Scullers For Her Women's Knit Black White Top,,
16643,12999,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Inc 5 Women Casual Black Flats,,
16644,35787,Women,Footwear,Shoes,Flats,Grey,Summer,2012.0,Casual,Enroute Women Grey Shoes,,
16645,46275,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,109F Women Blue & White Printed Tunic,,
16646,13077,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Numero Uno Men White Casual Shoes,,
16647,31327,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2015.0,Formal,Franco Leone Men Brown Formal Shoes,,
16648,26390,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Turtle Men Check Purple Shirt,,
16649,59893,Women,Apparel,Topwear,Shirts,Blue,Fall,2012.0,Casual,Femella Women Blue Shirt,,
16650,40182,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Mumbai Slang Women Floral Blue Kurti,,
16651,57135,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Elle Women Olive Green Top,,
16652,39976,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2014.0,Casual,Gas Men Brown Swansea Shoes,,
16653,5605,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2012.0,Casual,Nike Me Chroma Brown Flip Flop,,
16654,57909,Women,Accessories,Socks,Socks,Black,Summer,2017.0,Casual,Fruit of the Loom Women Black Pack of Three Socks,,
16655,58521,Men,Accessories,Headwear,Caps,Black,Fall,2012.0,Casual,Wildcraft Men Black Balaclava Cap,,
16656,16159,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Enroute Men Leather Brown Formal Shoes,,
16657,3992,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Mr.Men Men's Funny Black T-shirt,,
16658,29784,Men,Apparel,Topwear,Tshirts,Red,Summer,2013.0,Casual,Basics Men Red T-shirt,,
16659,28656,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Casual,Nike Men Air Quick Handle White Shoes,,
16660,2840,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Mr.Men Men's Its Gonna Get Messy White T-shirt,,
16661,34209,Men,Apparel,Topwear,Tshirts,Black,Summer,2013.0,Casual,Proline Men Black Polo T-shirt,,
16662,19111,Men,Apparel,Topwear,Tshirts,Red,Summer,2016.0,Casual,Campbell Men Pack of 3 Solid Tshirts,,
16663,8546,Women,Footwear,Flip Flops,Flip Flops,Brown,Fall,2011.0,Casual,Crocs Women Abf Single Flip Slippers,,
16664,28464,Women,Apparel,Bottomwear,Capris,Turquoise Blue,Summer,2012.0,Sports,Urban Yoga Women Turquoise Blue Capri,,
16665,43955,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Scullers  Men Purple Shirt,,
16666,31549,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Classic Polo Men Striped White T-shirt,,
16667,8774,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Blue Check Shirt,,
16668,22962,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2012.0,Casual,Fila Men Black Cage Flip Flops,,
16669,19323,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,Myntra Men Solid Navy Blue Sweatshirt,,
16670,13619,Women,Apparel,Innerwear,Innerwear Vests,White,Winter,2015.0,Casual,Hanes Women Short Sleeve White Innerwear T-shirt,,
16671,4985,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Asics Men's Gel Phoenix 2 White Red Running Shoe,,
16672,56689,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Men Blue Kurta,,
16673,39724,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Arrow Woman Pink & Orange Dress,,
16674,11972,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Fila Men Deckers White Shoes,,
16675,27874,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Scullers For Her Striped Black Shirt,,
16676,28000,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Jockey ZONE Men Blue Tanga Brief US18,,
16677,18695,Men,Apparel,Innerwear,Trunk,White,Summer,2016.0,Casual,Hanes Men White Modern Duo Dry Cotton Stretch Trunks,,
16678,39340,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,FILA Men Oliver Black Sports Shoes,,
16679,40388,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Tokyo Talkies Women Red Top,,
16680,36308,Unisex,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2012.0,Casual,Strapless Unisex Yellow Flip Flops,,
16681,14058,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Flying Machine Men Printed Black Tshirts,,
16682,44728,Women,Footwear,Flip Flops,Flip Flops,Purple,Summer,2012.0,Casual,Globalite Women Purple Flip Flops,,
16683,39172,Women,Apparel,Topwear,Kurtas,Grey,Summer,2012.0,Ethnic,Aneri Women Grey & Black Printed Kurta,,
16684,59097,Women,Apparel,Innerwear,Bra,Lavender,Summer,2017.0,Casual,Peri Peri Women Lavender Bra,,
16685,57931,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012.0,Casual,French Connection Men Grey Melange T-shirt,,
16686,40986,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys United White T-shirt,,
16687,50328,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Aurelia Women Green Kurta,,
16688,13873,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Solid Purple Shirts,,
16689,22708,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Air Dictate MSL White Sports Shoes,,
16690,6884,Women,Apparel,Topwear,Jackets,Cream,Summer,2011.0,Casual,Forever New Women Ivory Cream Jacket,,
16691,7956,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Casual,Puma Men's Jersey Grey Short,,
16692,19575,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Top,,
16693,27880,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Scullers For Her Women White Printed Shirt,,
16694,17629,Men,Apparel,Topwear,Jackets,Blue,Fall,2011.0,Casual,ADIDAS Men Solid Blue Jacket,,
16695,30837,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Fabindia Women White Chikankari Kurta,,
16696,35579,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2013.0,Casual,Gliders Women Black Flip Flops,,
16697,26952,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Jealous 21 Women Green Top,,
16698,13289,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Gini and Jony Kids Boys Printed Black Sweatshirts,,
16699,48111,Women,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,French Connection Women Light Brown Shorts,,
16700,9236,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Mark Taylor Men Brown Striped Shirt,,
16701,24639,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2014.0,Casual,Converse Men Red Lace Black Shoes,,
16702,4529,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Puma Women Axis White Silver Blue Shoe,,
16703,1867,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Inkfruit Men Nayak Nahi T-shirt,,
16704,20299,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Jealous 21 Women Blue Sweater,,
16705,39186,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Aneri Women Multi Coloured Kurta,,
16706,20897,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Spring,2012.0,Casual,Converse Men CT DBL Tongue Triple Color OX Navy Blue Shoe,,
